N,P,K,Temp,Hum,pH,Rain,Crop
1.4416425130157187,1.2522529423872375,1.4933339921600917,26.877371141612983,76.1354792512239,5.5681397428181985,356.4615875898861,Ragi
1.7382117866202014,1.6962282011427345,1.9234176073543037,29.91354631764818,61.4909845959931,7.590460877644148,412.0236906901124,Ragi
1.0439948414361908,1.2800448453675846,1.0454333169356074,25.937574893855714,77.08485150100472,7.731018479025849,293.65779332838883,Ragi
1.770097776368091,1.095000575121679,1.2093272771265502,29.78845237221045,60.706752514441234,6.440426944209198,358.1312706510339,Ragi
1.3702210051669241,1.9270776757103592,1.6184172095914149,29.975407952656923,68.55114341626185,4.509496733325549,355.42793698594096,Ragi
1.953435736406603,1.5771478684265603,1.7685459198244848,25.79143304395497,71.79222027025348,5.455502774224992,375.1308508137297,Ragi
1.6349481356752649,1.4070731397184524,1.0011911415471824,25.114211326570995,68.00735906005292,6.319060267789771,493.1489038157421,Ragi
1.5155076110209955,1.046697170562528,1.745084194455913,25.69731301328714,67.61354035143354,6.290722815820109,349.0528573433886,Ragi
1.1353125444826424,1.4192345285863308,1.0611618720185403,29.18932245521289,67.8286434508902,5.103963686427258,274.8714557084559,Ragi
1.4019079249314235,1.7113392310681461,1.647777040306372,25.756655085483875,71.40458257196704,5.725234639040207,495.0132871292541,Ragi
1.7740958462790362,1.4895182252404435,1.5933751306916992,28.298839073460606,71.79390915051515,6.240534526600385,576.1118997050368,Ragi
1.9643596685362483,1.203746275498705,1.9580715868647225,26.111340648315018,78.1867754523708,4.505224562017029,749.0813567588473,Ragi
1.6361881326209522,1.184155399033893,1.3887460351070167,27.80056081556357,72.01878161675202,7.153665151178296,337.42430633628305,Ragi
1.079040809082771,1.521250907860943,1.424099811347809,29.479987474010994,72.57986278800519,6.696313478260477,709.9171577690586,Ragi
1.0251071658867998,1.7303621888095848,1.846255541089704,28.203170718775628,73.27100798078953,6.199613762163759,441.89631510768766,Ragi
1.728253250871846,1.8124461710056616,1.37378056914913,25.684641016570634,70.57845669516438,7.596619069676878,659.4806193966499,Ragi
1.2455122855233443,1.0456620032618344,1.5031944084677265,28.989139600264615,77.0810406830042,5.476704290032094,281.7568726513486,Ragi
1.1076775662078686,1.676629168636146,1.7624649901286535,28.973334557673873,74.07425685003142,7.648466519248809,636.5559084930792,Ragi
1.6934277249492151,1.472172627102069,1.7195005706688349,29.35631190703839,67.93664338624308,7.165377634964017,714.1582192296773,Ragi
1.742178628563671,1.6146565626456724,1.818298727237651,25.118254943106738,64.2947977237726,4.526301350024403,739.5591622774876,Ragi
1.8636010974382802,1.2496459155235216,1.6417427272609997,26.118666367663145,68.49215546146156,5.262315441386391,719.0721617385084,Ragi
1.7835791297717922,1.6223423791432905,1.9956744750106736,26.864286336552667,72.02459234638812,5.884651027823763,663.728030041379,Ragi
1.603204213591601,1.297888985929037,1.2369805972328818,26.94087080424797,75.12864982084182,4.60939198915447,672.472817224491,Ragi
1.9365704413703146,1.4826873715560382,1.8363450923353568,25.31711851142731,66.74613080916272,7.638691769964147,433.705879001418,Ragi
1.1178883648133175,1.34398571827061,1.1833404761579565,28.746059455334226,73.81217185632431,6.923178520995144,669.0122928680082,Ragi
1.2554579488069324,1.019503624441541,1.6618913402626514,29.221878591512535,61.52471328634877,5.095871146941274,438.1011289733899,Ragi
1.2249232993734114,1.7458992879864113,1.0691397256633228,26.34474677836933,78.06515144971442,7.34145374230811,533.7868188162661,Ragi
1.3627543250363803,1.963819953013823,1.52692638633542,25.231326669904103,65.14536725572388,4.6166781720004435,277.5413058722613,Ragi
1.7401404568065482,1.5903176862267587,1.504257809352247,27.423778256028154,79.77410540580455,6.278431052431918,387.2943946933131,Ragi
1.1681027027513071,1.091399636981452,1.9738884958909044,29.63236437505541,66.00789739350701,7.29152538600283,323.1285105396902,Ragi
1.7055236218525116,1.684067016100765,1.6381309789724874,27.963346931431023,69.37127925661068,4.607736436212811,349.3142730769607,Ragi
1.4825974476883461,1.7051902590021524,1.8891104576064488,27.38791083792085,67.61102056418858,6.67429898894515,392.27623407030535,Ragi
1.4398527019074376,1.2788864543590437,1.9847651208059993,27.04773932341115,62.500177495423515,7.680075842060955,412.2157330557809,Ragi
1.8189130888659704,1.741821021156703,1.4467468884725259,27.788030857948108,69.69208013578579,4.567636046142899,600.3942881337216,Ragi
1.2310903731213318,1.04659813957838,1.0392843055149454,25.772398726173602,63.150979728081495,6.899354196664979,483.907629366642,Ragi
1.939618088125857,1.2581802001363318,1.3855101214986596,25.745359828969377,72.68786471711704,5.8418888310123105,682.5348416219811,Ragi
1.6804849723984265,1.4830175562702057,1.5438952447250067,26.875673271553396,66.20131433928415,7.004224058477127,535.0723352554102,Ragi
1.5456658186940009,1.5799188369387613,1.2119051226606152,25.764985078247907,64.95722377623275,5.939541179573482,633.3801665714249,Ragi
1.0593183795252745,1.378111761616351,1.8297727881840835,28.480039803355616,63.61172795436617,6.450845457421822,674.2368618504405,Ragi
1.396410771651102,1.8493885609894758,1.5778513652091344,25.31786348649387,69.74661356224973,5.926299236035085,648.6779845201008,Ragi
1.1972150090901297,1.2006290062233735,1.2218253915507837,28.40345448133229,78.5509735831981,5.014731436664877,623.4408525160762,Ragi
1.3073688964796788,1.2632024971731115,1.9476636311519946,27.787566474431586,77.41827850629426,7.9114135075280405,558.5194233036726,Ragi
1.1533870683029512,1.127921757022961,1.1400475620935162,26.094820698342534,64.32307131104898,7.690891835764145,443.5394156345537,Ragi
1.3582053290835638,1.7198064378698628,1.6005424862010873,26.53301774160566,71.855716349642,7.059383477944211,474.4234497151798,Ragi
1.522515872034043,1.9453970655656945,1.811272706956308,27.916503737566167,72.7274925767871,6.750930992894135,741.1875053008946,Ragi
1.1175634056363632,1.645838070955707,1.3360941785528548,25.797790534499665,75.52879345584984,7.9899788264632505,557.7008090267514,Ragi
1.6922932607124195,1.3741713360161518,1.7502069179683346,26.13050494276993,74.61320486931524,7.26066476928656,455.6967827168896,Ragi
1.1426182317962437,1.9311136091870231,1.5197914522084361,26.737365946417896,77.24622616591093,7.869745001083619,333.0337142856134,Ragi
1.2923205921628516,1.7661709452478584,1.6525202226710456,26.274344208293833,62.74756655477148,4.639566006373404,746.7318783620135,Ragi
1.3509399545258896,1.3786007747331386,1.8063411357027412,29.216088360378052,75.6809316170673,6.123992566003583,673.6835506274479,Ragi
1.504049951606076,1.3957397411540935,1.5764815644155896,27.744467757330906,62.52761118775353,5.693825695220514,612.6712952581936,Ragi
1.8783235201371946,1.9632720900618454,1.3450135730345396,29.910522713123612,66.32726081663229,5.429163745585965,708.4731609502056,Ragi
1.8148549490140344,1.3421619379824037,1.330288264852309,28.192014671298626,77.97055084272571,4.884803498125406,579.6407333186096,Ragi
1.8744514500812044,1.9184871025511328,1.9467222235466093,29.926596236722222,67.20282652437861,6.0474744187635,731.3408540397888,Ragi
1.4005285609191922,1.595081886422622,1.0346060709282683,29.566014059909882,64.74110023555832,6.735082491998899,444.64607960956323,Ragi
1.6972585257895858,1.5930760221032927,1.1952071757785463,29.787769695596268,61.09866079649936,7.079927903555604,549.7336296869129,Ragi
1.4733352131575226,1.211153673394636,1.462074108889006,27.642296520962525,77.40191849960917,7.76728567571131,272.12498120442405,Ragi
1.188343999481848,1.496453119601262,1.0569052316384622,27.28094403801689,72.94929922976833,5.960691838991826,585.5215814056377,Ragi
1.0493576489934773,1.099657123371615,1.1573816604017748,25.71585311210191,78.46499332436515,7.388215965816967,424.3744536545545,Ragi
1.2378514598499857,1.7179360123737475,1.4030253717278764,28.978179501615614,79.48612569953904,7.419378186419291,643.4142029898186,Ragi
1.3496403555997971,1.4210474008429594,1.8091097216420855,28.886262784283172,73.0513926765816,6.750560548728976,713.1786369592162,Ragi
1.3640154389881907,1.0436264567671398,1.5338446414404112,28.967085623661276,66.86271661331367,7.099805624937807,740.3299025976995,Ragi
1.769162206973625,1.480980183337238,1.189448146139728,27.776904853778614,63.57325241251092,5.559009309089261,354.7373880915658,Ragi
1.494940230773797,1.3487493503401937,1.5665456660532748,27.555242448095935,78.03571720661506,6.448777239970647,547.6800875971818,Groundnut
1.7389740835453962,1.526967418539333,1.63404722652648,25.003873455783832,79.20385363513954,6.617043744810902,627.4631018793981,Groundnut
1.5157878279440378,1.69832690131991,1.300092973748939,25.0245825252274,61.1304660897132,6.364180849157958,263.82342656763205,Groundnut
1.456557444700515,1.4697268159513817,1.0697705160582085,28.524876944312574,78.24099901845644,6.938278673809909,382.30013125381817,Groundnut
1.1562276851425026,1.2580467826050272,1.2197286451318505,25.41516442400901,72.07527269580521,6.988136351953287,496.56766662080616,Groundnut
1.8683526107398103,1.0954047153160846,1.1950173957830832,28.30238376332334,67.6884735035784,6.389049693749206,536.6396732894477,Groundnut
1.892912497066162,1.3551037586832515,1.0258571150174385,27.474449811427952,74.45813638390888,6.6790936605147575,548.6600534140582,Groundnut
1.698848296453153,1.4381043992645242,1.253491818750844,28.11076733327788,65.19508437880805,6.311800265436436,502.74254195890046,Groundnut
1.5738046510944468,1.6218106648753365,1.2654398380669736,26.08432575961859,78.54026781225512,6.726807825848617,387.05582744781077,Groundnut
1.7524940022620306,1.469776352772044,1.0769054796969315,28.47152845877479,79.6689170092448,6.3182738732442605,267.02279709155715,Groundnut
1.0561280326365874,1.6516252887517107,1.9346760918375534,27.63122027853599,70.85636453730113,6.519039300803346,263.641908662198,Groundnut
1.1410186274292988,1.8613151201803109,1.1983298862697076,29.9571156065366,62.32505221143171,6.963843604830495,312.06711279376464,Groundnut
1.1480074377720997,1.5626504238418413,1.0117181874919643,28.995590696516132,63.31704549620894,6.893647148447202,287.37247700791687,Groundnut
1.5944648632014988,1.3285077088824457,1.8566702642337733,25.97205867933002,66.72239829272917,6.977602773908309,499.4698528656914,Groundnut
1.323854477333441,1.7875414215872312,1.3695767352424775,26.680431674957624,69.34030848651103,6.759280267191038,477.9030483433548,Groundnut
1.2896387752296863,1.3973600028176056,1.1177531617373182,27.369890692052426,73.08315875984115,6.974408649555166,661.3132225113833,Groundnut
1.996636095697574,1.1045647918675519,1.6404262039163944,29.21014335062649,66.60617822142255,6.402540091376051,683.1959480803714,Groundnut
1.4698477670651973,1.5919963320714097,1.6950752620071472,29.070371108410228,62.7133677318696,6.934933971165949,428.7422418731336,Groundnut
1.859989647704245,1.2380149914145073,1.1004793039799254,25.84503653941223,72.18488257579297,6.610219307623469,312.5071141426152,Groundnut
1.5159957592099427,1.968986733809917,1.9245501398986424,25.08520692101333,64.29995013713433,6.633206771803597,715.565797984634,Groundnut
1.7729864874518027,1.0782988035304655,1.9719053770844854,28.060289505503,67.30665526952173,6.344708186015135,737.7287134631495,Groundnut
1.5602895652719977,1.2405840053965456,1.2700649704359617,27.697173608125315,73.46580823421793,6.710905452224847,311.5243411089926,Groundnut
1.3653323568992595,1.805471288668815,1.9864225029100477,27.689048821603645,72.7424504617377,6.673826177207748,540.6491942861105,Groundnut
1.1101345087082577,1.5665947193927434,1.4318980918067066,25.68673136346042,71.21304563619574,6.540268447108971,734.5495943339286,Groundnut
1.4349458126733206,1.0956628050003774,1.4737734415593375,26.5946644869124,61.11133251425653,6.957237223981338,619.1356185979816,Groundnut
1.0057317488542232,1.6865859134971548,1.7211452264223304,29.361036705532232,60.63286914496114,6.629588908380509,415.13324848064485,Groundnut
1.8707543917565914,1.26329181176887,1.9234863187458608,28.52062032334356,72.16369859020992,6.780867641216903,474.89932048651747,Groundnut
1.0513418901258227,1.5212554715894582,1.6252397907847507,25.519008670253843,63.71425559365022,6.876768098104425,363.13826783171066,Groundnut
1.6509253178752405,1.875638226249908,1.37573593242444,29.60611672699645,75.74893665254406,6.403798132763709,631.2578663475981,Groundnut
1.6887501011062223,1.4705137999003968,1.8079730508825167,29.73979800144438,76.27633944089857,6.58716546332933,683.3810873505977,Groundnut
1.616946667564188,1.6875822905729758,1.4698840217674698,28.476092826119498,67.63689075552054,6.419309330903708,588.2343365874088,Groundnut
1.0776706622273031,1.4161865245672414,1.6414874788072495,27.77099876257368,69.70145696453777,6.367762593538615,659.0426337046965,Groundnut
1.287214461427829,1.8613430573086225,1.5975884751265457,29.495101150530132,74.57931201306192,6.671219759095635,714.6558445067292,Groundnut
1.3457544423703671,1.7958184159658344,1.1939134222815686,28.848668315500348,75.54392739476582,6.913734505174968,593.353022045875,Groundnut
1.590702719158047,1.0024487123599695,1.9519851856129509,25.09834344620537,79.30318743450225,6.978845664459155,634.6173301747501,Groundnut
1.9662233981088404,1.2248728672005629,1.3799845733793807,25.46810184943824,69.453650800958,6.476362496525845,705.2316053142122,Groundnut
1.5579349779689236,1.3636830781779112,1.2842209719351536,28.548204127225738,62.13684424040885,6.616248844299259,426.39192339951217,Groundnut
1.594292701054644,1.5132442141613303,1.365066538445595,26.208276442874716,76.32876600464937,6.330038260054951,257.79144689128435,Groundnut
1.0048724105707953,1.439506408015548,1.4972293338531661,25.951135802778243,76.10792278058895,6.858980527721169,361.8018430524444,Groundnut
1.7790483305222686,1.6862133349000656,1.4394804583942231,25.229970440779248,61.19183785609961,6.760483168184976,272.47767291595267,Groundnut
1.4457786784641657,1.2594653244951144,1.0137282116577562,26.482603193655777,70.796646783526,6.847458057792002,602.1412519125583,Groundnut
1.17585579303793,1.6228509707227872,1.0668462954505589,26.036730283624788,72.90595472905453,6.773316785890541,476.311100085253,Groundnut
1.7041435116107644,1.3966968466955736,1.1390863435480632,28.717581682001565,60.19167316955691,6.6357922957197815,388.09135525026545,Groundnut
1.3723601011515003,1.355731261954193,1.5453616960332783,29.747656280571768,76.19441944486691,6.771753954297618,268.5424069138038,Groundnut
1.6959849650929237,1.0465099456609837,1.0706533292037808,28.84612400721821,73.7854593695558,6.319099802345623,693.0460624866801,Groundnut
1.8793471492063165,1.5294180212217245,1.6760992022556818,27.146607304913957,66.2796262350333,6.686346670459775,699.3302603139811,Groundnut
1.773475407586404,1.6487381049804184,1.950848316148194,25.93880651927971,70.93081305851344,6.781781214016977,642.1936646830835,Groundnut
1.862133719356308,1.4603943561308745,1.8927501688528596,26.518967530882122,68.78904686543541,6.388318925302145,401.35797246974903,Groundnut
1.2331386853726052,1.8689168593550651,1.7533998061440927,27.352807388007957,74.67835394136213,6.604595244841773,379.77502620885014,Groundnut
1.1536265029157415,1.6242483465976176,1.901795371175774,25.73660439971111,61.72937982357548,6.773958704950553,589.8381060456461,Groundnut
1.355107960163204,1.7169547637640998,1.6190076529787536,25.94306764406303,72.47949460886296,6.696667033137079,513.7278729537,Groundnut
1.1377822641890338,1.5760331645793073,1.7117036427722012,29.792197808206062,70.08554169182983,6.356753579350018,337.7996478093359,Groundnut
1.923566115784604,1.369718301244231,1.3801644602006045,27.40684000957739,75.65611495509835,6.549981445860849,315.31551579085544,Groundnut
1.847375037827133,1.0604060376129172,1.176046410907118,27.427316638528737,64.90963387268242,6.313728312188638,658.2289578172941,Groundnut
1.9292826622049435,1.0107424490975845,1.0118437562376215,28.20808116304123,78.29580613578077,6.4289885741316235,386.74898482483763,Groundnut
1.9768694346208773,1.7347011068425515,1.4420759447293992,25.32884842954157,75.57697531974382,6.7967027565579405,633.0650531404435,Groundnut
1.4968722439224145,1.6524493419118915,1.2865576353966994,28.76264178745319,67.91813547427051,6.733823975622688,413.8695236478874,Groundnut
1.130762796046133,1.5316722502886704,1.1785936233146872,26.879968198943022,69.79220001331046,6.640006604749446,716.0587668708929,Groundnut
1.743765924028793,1.1105208293720472,1.6177641578222022,26.69948026209843,71.00702775766841,6.5558591119736045,461.4525996842914,Groundnut
1.899978814381807,1.3677171508977932,1.270151121130259,27.928867577005533,61.390785482907674,6.395471478633988,287.72382194273183,Groundnut
1.1735945531630334,1.0177907730723406,1.0580066285801055,26.499393637060685,79.14963712480247,6.835303852193701,546.2359782578818,Groundnut
1.4288449497695077,1.6582879587789972,1.7793380304143511,27.459783849882008,74.8460761988917,6.707937491029272,293.0727387883412,Groundnut
1.0443376682333652,1.411057523993101,1.2342218193636902,26.77520608128628,71.2085469472895,6.39891240754015,340.79435618467096,Groundnut
1.4005011352533963,1.3468457944678793,1.5264434872503347,25.310501155187787,73.67758345344096,6.952822788585498,543.9021574329506,Groundnut
1.4671806497210103,1.268201104625573,1.028300944333332,28.74261027654947,63.9660439579509,6.773691958187075,403.11124867000876,Groundnut
1.0873845689337014,1.7545675534869825,1.8002336184500882,29.430023490766267,68.4681255419274,6.4499331506981585,373.79389656184674,Groundnut
1.3123289915227483,1.2913661431368952,1.4052340186866925,28.900142683716158,67.19194010357215,6.829583455143025,673.5858114582198,Groundnut
1.3439630395564723,1.759696075241758,1.5067622993336796,27.144377027306362,61.93964493910489,6.3545530267027,422.54817225210445,Groundnut
1.0965030848636639,1.3224382035127824,1.0469233211670281,26.613765172737118,61.9633165045323,6.968896657588704,734.2763457555441,Groundnut
1.700849751115109,1.809093108233495,1.386491913915659,29.151659184498563,61.239131270028444,6.824713675876748,718.1422922084992,Groundnut
1.8131359937012537,1.2791310356167478,1.7694360099218143,27.679071668218445,77.3676545530225,6.561987614732694,432.23672660251583,Groundnut
1.7944908246401603,1.4049693346449685,1.4947811219555163,27.822217333402726,79.08091019181231,6.57160932688482,625.7981884574141,Groundnut
1.4045066748291966,1.2539020909186753,1.5738007000304997,26.970575533852124,74.51526211501485,6.796095143251726,449.199725268979,Groundnut
1.3758538608936293,1.481159014789705,1.191859785803322,26.496790753152474,71.21678851122753,6.746055257860249,660.9084870119427,Groundnut
1.7872470240847165,1.9629308572163047,1.9963835636414906,26.76883822771401,63.12148676160177,6.327709133641305,622.4547205903026,Groundnut
1.3822034500027098,1.365145342589234,1.8764069282228224,25.759955685780458,60.673192164716575,6.881940690705616,472.91954350198125,Groundnut
1.5248759108620442,1.9695348304864535,1.9186304911016685,27.239834671698503,71.28926738881098,6.568854874928924,477.2601880336523,Groundnut
1.96488757496951,1.7365980467678008,1.3821801708369192,29.461246007105473,70.227633274324,6.998168668282677,464.127512464274,Groundnut
1.9030401623845061,1.6889589250684034,1.4121977974401465,27.863610683315745,65.42387125539062,6.556568753938796,403.903818016364,Groundnut
1.071235546701108,1.2424379480703025,1.027001272781124,27.34465308246156,73.10342638217791,6.523749987188888,464.1219552471591,Groundnut
1.255533378561586,1.280905201599302,1.732256634268533,26.98047879937472,76.62846392334549,6.811205232289716,364.24021147322145,Groundnut
1.5924134863599742,1.4151341827600974,1.224751985057801,28.725447828238433,61.5002449812537,6.389976752319838,547.2127201153551,Groundnut
1.5101774195887328,1.0621743813180933,1.421876979630297,26.681620285518562,63.88896556415177,6.50136141560908,272.67610827504586,Groundnut
1.6794330214631734,1.5650747493856572,1.7949462810175474,28.870956815315793,61.2276646389254,6.784700706661303,514.5376882262872,Groundnut
1.5547253837866124,1.9252522539060521,1.1932247085651606,29.09526265168776,66.29336932536164,6.357724756195767,468.2965975750661,Groundnut
1.1930299755348455,1.647566872229682,1.3094052693975085,29.610399234257574,78.90540665381646,6.783125417283986,724.3548412511138,Groundnut
1.9924355951414428,1.4176964205951461,1.150502903393142,28.832808773629804,75.12408373890685,6.4936712023178895,609.00489066663,Groundnut
1.781321957575059,1.227081927128359,1.7209389687301158,29.86309927316744,62.29333000831501,6.409761046553856,666.2638175916952,Groundnut
1.210604413246274,1.5470508186568583,1.2667670399901858,27.760769997808882,74.09799181064258,6.322212636487257,277.59888900348096,Groundnut
1.8577324993797237,1.9962718857580963,1.6075006748661758,26.28848633776183,70.66534264751735,6.342820051897356,365.25309708057137,Groundnut
1.767509252627712,1.8622105177716257,1.8897599276278423,25.77039033259828,68.92799439769438,6.789147781145479,520.7461369582209,Groundnut
1.8342357357246024,1.3802755046421464,1.819347251209312,25.07855514963441,65.72537943123052,6.879084781269393,403.36080057181107,Groundnut
1.9893961316662336,1.5451271160896383,1.6525924457944188,27.484073585348945,62.172374149874,6.3517915629869135,521.1114987976707,Groundnut
1.2004325735410761,1.797651893428711,1.9183754626066691,28.3036648762324,73.00407553558934,6.9361640261916016,272.95024478569644,Groundnut
1.8372884403430825,1.138453464345015,1.7305336168808938,25.808866397956013,78.32294036401967,6.577151822142478,353.31984962425105,Groundnut
1.7231989585957095,1.4847100760243332,1.4321951509747044,27.80275473547672,69.26763090613267,6.561087605285427,266.58666932414644,Groundnut
1.687839579111863,1.0992651642213243,1.9510954520426287,29.59735958483412,60.34594817894122,6.846906758150875,326.950584382233,Groundnut
1.626543054180815,1.2322266852431012,1.301072766902825,27.428025260128162,66.84329605006803,6.534171909168292,479.3394564691798,Groundnut
1.78716621987265,1.4375598698007743,1.61609529668922,27.36826315347931,61.34403841293864,6.901038187678413,427.0076033178598,Groundnut
1.2873350868088587,1.9791318530719022,1.8161342438711245,26.74888855265115,72.59625356273595,6.971183783407142,668.7274092394077,Groundnut
1.9399347922003178,1.988820585340826,1.8505292941037816,23.886569099118873,70.57116696732223,6.669284873509463,775.2639056204496,Soyabean
1.2686351229025081,1.5122519373728207,1.2112154355302303,26.455100310006777,66.02059086040151,6.5672109333933815,524.648236728085,Soyabean
1.9260862554836464,1.0552411607652994,1.21429125656742,24.137724395603556,62.35376201171227,6.818389333616464,1155.661002817309,Soyabean
1.0882102413112915,1.4105662628129692,1.7484832720360188,27.75191226936791,65.43801301371424,5.977305667525521,936.5904820951939,Soyabean
1.6206649202100478,1.944887997303006,1.869176542362751,27.5041148059555,77.88176462119057,6.755095057967371,793.3845065692778,Soyabean
1.5045991583092908,1.5879538027580078,1.6642993762396228,26.861959879682765,70.6389124242259,6.418849153611985,689.7750648520334,Soyabean
1.6360060519786679,1.5821361951523385,1.986450434345445,23.525763261153017,64.81494362980096,6.783673913681937,939.1554297153064,Soyabean
1.5189368617146615,1.2958803546363509,1.980516533839486,23.10344765949791,75.70953968995586,6.53767345280334,663.2750506314062,Soyabean
1.7278637637546752,1.8665776441973783,1.3971484865119859,27.490646018859152,76.12783697501624,6.057562136049216,1244.5961658475953,Soyabean
1.399647281815108,1.3072724100479716,1.7534572997878877,22.595140109654018,77.31289598829716,7.1409875141791925,904.381516203294,Soyabean
1.6209660212233423,1.2660685455681284,1.7565785069450692,21.126024203338943,64.75490464483167,6.109916162996357,778.1969087805278,Soyabean
1.8195436975698178,1.2851093324216663,1.6025599599641716,23.462045498548264,75.23004149689932,6.96786777223226,834.5824568637188,Soyabean
1.639423249498533,1.4293639979548023,1.086803946300469,25.06253758457609,79.74379780441366,6.661741612753313,1208.9352054153164,Soyabean
1.1868465626611306,1.5632203925968506,1.7405503583579063,26.506022234347967,78.97258942595718,5.972823437563351,687.412915964367,Soyabean
1.3692081092002626,1.3116025084147798,1.904356084914599,29.90391288333796,61.12750124880166,7.18874338378319,1133.2442227568217,Soyabean
1.8975921971315781,1.9819907480806487,1.0353917461918778,28.93571251044724,68.66801998454447,6.849249041822827,657.5294879323953,Soyabean
1.8296446739108974,1.0123911141461723,1.1537444747648977,25.978661375227755,73.88638010270626,6.058500067861413,1069.6499374714822,Soyabean
1.3512510834230018,1.6437768208014478,1.8530988346097992,21.617228466617764,77.71880762773543,5.893556281513438,925.470506514215,Soyabean
1.7822011612686417,1.217655252742356,1.030731003026638,24.23040516618492,62.48319961399155,7.157790962455827,529.5667905343354,Soyabean
1.171545987228319,1.847574996861184,1.0679201178031457,21.915112802853145,68.33515698703962,6.866512253877387,576.2064548479582,Soyabean
1.850554413389538,1.1452428775639243,1.5696214094490553,21.73651830799965,78.70794825522832,6.0444620875512625,1186.833560584467,Soyabean
1.8422004437078918,1.7410134549232708,1.8290145759325291,26.572614004647825,62.34980922045871,6.972347351329484,534.3026156154413,Soyabean
1.6512022725082511,1.9708499912242146,1.0587413446399812,23.875544234445194,77.48994409192018,6.01088897725415,831.797199029638,Soyabean
1.3625918927244554,1.6663046515108522,1.6218180378859004,21.532451400699834,76.95090681235622,7.005500918280406,1012.9164364975588,Soyabean
1.9301076321486494,1.8511476466829309,1.0009904227985968,29.79071233334377,61.283615524045835,6.084931544535863,1029.6866701245185,Soyabean
1.7862840031214713,1.8057462351569744,1.3674208591857568,21.923223527213935,65.0600646090283,6.365067407372654,722.4626011497583,Soyabean
1.1297502066117393,1.798917406564915,1.4710399363081756,28.918084193148204,71.20432628691334,6.692011004743306,823.0433028737061,Soyabean
1.7207544252807234,1.31307088211756,1.5108241145874808,20.319995547123767,69.89097357568444,6.1047719261206,1121.9618450170278,Soyabean
1.2265097642677136,1.7654354926340081,1.4057971550507617,23.29936792941239,73.64624827767973,6.3091794570691855,731.0961459832308,Soyabean
1.9666380918866206,1.854053120713639,1.6668647995971373,26.189347703492587,78.3299534849977,6.902579630960526,721.9635108304236,Soyabean
1.4411039051980306,1.4556735021699776,1.9661437695149737,26.244738754880174,74.37027188387029,6.90745274711745,649.9376370871798,Soyabean
1.2007159769556097,1.8820165284792592,1.3251252649351448,29.396960638377692,64.34288318973131,6.925276646877686,633.3876426423878,Soyabean
1.4088544661061864,1.6956469221774426,1.8974518094881752,20.699685980675923,78.94148893365997,7.048779390320199,543.7414178471653,Soyabean
1.8634771043779925,1.4754530091547218,1.552051573201508,20.015736529679995,69.16810468043373,6.1061680352430985,523.4585154455783,Soyabean
1.7980478419141626,1.444110295736993,1.2449717505853493,29.25376387789361,66.44425157612687,6.2572220065852715,1092.3488306885456,Soyabean
1.1821566898185885,1.8279029824805844,1.6649576926467793,20.059653141035042,61.80703813346728,6.018511657285742,654.4970693160637,Soyabean
1.6123938153941348,1.7907572763229864,1.927974751093886,29.44633124718323,74.87521737248319,5.926764169850862,705.9957889627018,Soyabean
1.4051962142111931,1.5740785761905132,1.4182159650440829,23.992570048840815,68.35292116011169,6.290504634336758,965.55531677218,Soyabean
1.2258482854410073,1.549152085171652,1.2351003049022595,27.631860362858113,61.161193323461276,6.745903380299472,979.7655216558339,Soyabean
1.8362531964959026,1.6442295481369213,1.8288144183224149,23.42332138586494,62.582626167102156,6.880711023372088,986.3430869169435,Soyabean
1.4897770592558333,1.901064999006628,1.649906580077046,21.440428840806618,62.32237746261615,6.294790727900148,671.5892778961415,Soyabean
1.0099895946940278,1.8474435143847154,1.6146325919650328,26.831302187852195,66.3670570789848,6.187641849840965,812.783429097512,Soyabean
1.9023820927673674,1.1474044978447884,1.0064555400189672,27.1325196596608,63.1711427562945,6.340121027596111,725.4149752907788,Soyabean
1.0494394060752468,1.6975160034074077,1.2385552770338715,29.413892169545743,73.12307348658354,6.694302811647885,1125.7804469492048,Soyabean
1.9359634093957316,1.7757317026751005,1.4705188224557622,20.97409958392867,72.5856785179769,5.804405971434907,740.5842272708172,Soyabean
1.5456269020267372,1.494768130749847,1.287261171242712,23.02978597634259,62.33507041003662,6.545706018254088,926.0701789570223,Soyabean
1.5270858957722235,1.5550538145846668,1.7094196211992898,26.151930232345855,79.83012030296969,7.052924003659537,690.2067123781401,Soyabean
1.0899636804920154,1.2332707433702226,1.2522494615588087,20.940839442898014,77.4134146433029,7.107785414216948,1175.5800491744858,Soyabean
1.208947319937473,1.492657489943016,1.763804112069783,20.521076075691138,66.3900046846733,6.123881603339579,946.5635730159502,Soyabean
1.870542240952598,1.487323518636653,1.9214314629405314,27.001398035435617,77.9965710642164,5.825686484030678,752.1826446995666,Soyabean
1.7339602732993313,1.418715896934107,1.6345495760886815,21.47892573262646,74.64813412107887,6.734549713937084,1240.1571254645814,Soyabean
1.3510987287171603,1.4619912359694953,1.489412392282031,24.5008951185402,62.609569024169616,5.849340047017512,570.2777494864888,Soyabean
1.646447411213576,1.4542883316889075,1.521955940749924,22.25051141467336,63.244407124712424,6.327971330192632,1130.6609215735284,Soyabean
1.3159154301383218,1.3098280269405551,1.5684208364389893,28.036061485108718,74.80596384002874,5.8098088920721365,1223.475771507553,Soyabean
1.9780197574421376,1.203425260545412,1.4128712166102326,28.409443985745778,76.8690439180673,6.342328837020563,510.20938124022194,Soyabean
